ChIJKwekjwio5EcRKBnNTr99KWY|Lycée Philibert Dessaignes|12 Rue Dessaignes, 41007 Blois, France|47.59600069999999|1.3378269|null|0|null
ChIJiTfj8-pX40cRgV5gDJpkn_k|Espace Quinière|Centre Socioculturel Quinière, Avenue du Maréchal Juin, 41000 Blois, France|47.580676399999994|1.3080624|null|0|null
8FV3H8J5+F7FR|arrêt Saint Joseph|9-11 Avenue du Maréchal Juin, 41000 Blois, France|47.58119750000001|1.3081601562500254|null|0|null
ChIJ7fUTZ-pX40cRf08ph00i7g4|Pharmacie de la Quinière|37 Avenue du Maréchal Juin, 41000 Blois, France|47.57994600000001|1.3090292000000001|null|0|null
8FV3H8H5+VMMW|le Four à Bois Boulangerie Pâtisserie|109 Rue de Cabochon, 41000 Blois, France|47.579722500000024|1.3091757812500049|null|0|null
8FV3H8J5+588H|la crèche Quinière|35 Avenue du Maréchal Juin, 41000 Blois, France|47.580412499999994|1.3083398437500333|null|0|null
ChIJZ0O0CR2o5EcRPYfSPgd3-ds|Pavillon Anne de Bretagne|3 Avenue du Dr Jean Laigret, 41000 Blois, France|47.5862854|1.3289294|null|0|null
ChIJw45j6OpX40cRUuu8SBCCZhA|My Phone-Repair/reparation Telephone Et Tablette Blois|1 Rue Châteaubriand, 41000 Blois, France|47.581520999999995|1.307197|null|0|null
8FV3H7PX+F6GC|lac de la Pinçonnière|6 Allée des Lauriers, 41000 Blois, France|47.586187499999994|1.2980664062500153|null|4|null
ChIJKSVvu-NX40cRneD_AK168sQ|Gare SNCF de Blois - Chambord|70 Boulevard Daniel Dupuis, 41000 Blois, France|47.585544|1.3235279999999998|null|0|null
ChIJi-jP7Ruo5EcRga9WjOWap74|Maison de la BD|3 Rue des Jacobins, 41000 Blois, France|47.58471730000001|1.3332117999999997|null|0|null
ChIJ8VUrKh2o5EcRPrPjdDJEPZg|Eglise Réformée|30 Rue des Minimes, 41000 Blois, France|47.5882411|1.3297125|null|0|null
8FV3H8MP+4JPV|au bord de la Loire|26 Quai Villebois Mareuil, 41000 Blois, France|47.582847500000014|1.336574218750016|null|0|null
ChIJRwJIsheo5EcRuTPACDKBm9Q|Cimetière Blois-Vienne|Rue Croix Boissée, 41000 Blois, France|47.57826109999999|1.3394142999999998|null|0|null
8FV3H8JP+PXPJ|ex-voto|2 Rue Munier, 41000 Blois, France|47.5818425|1.3374414062500222|null|0|null
8FV3H8MP+2Q59|rue Munier|1 Rue Munier, 41000 Blois, France|47.5825075|1.3369960937500167|null|0|null
